,Unnamed: 0,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
8916,8916,4305,24188,109,14,82,0,1,523
8917,8917,3347,37138,85,4,13,0,1,612
8918,8918,10626,27339,97,0,37,2,2,44
8919,8919,3423,29958,90,8,77,0,1,432
8920,8920,5553,35883,92,30,64,3,9,662
8921,8921,2721,43278,68,10,10,0,1,326
8922,8922,5715,84183,72,33,86,4,4,255
8923,8923,15785,81119,196,3,67,0,3,940
8924,8924,2504,66081,64,2,92,0,1,42
8925,8925,6117,20385,87,30,83,2,8,1032
8926,8926,2980,72669,74,7,39,2,1,332
8927,8927,2491,36631,62,30,77,0,1,67
8928,8928,5107,74721,77,2,71,0,9,554
8929,8929,24249,33651,69,21,37,1,2,328
8930,8930,6500,36842,61,13,37,0,2,292
8931,8931,13770,59207,116,23,21,0,2,556
8932,8932,2658,22724,69,21,39,0,1,9
8933,8933,4892,43199,61,23,31,0,3,334
8934,8934,2989,79867,74,14,76,0,1,78
8935,8935,5388,48895,68,16,27,0,7,325
8936,8936,7744,26444,196,4,14,0,1,940
8937,8937,6819,22492,85,34,88,0,7,61
8938,8938,3791,41212,95,13,27,0,1,405
8939,8939,11663,15272,107,8,34,0,2,513
8940,8940,5065,43460,63,4,18,0,3,302
8941,8941,3237,60244,83,3,72,3,1,326
8942,8942,4882,21236,123,3,12,0,1,131
8943,8943,8130,61036,68,2,75,0,2,413
8944,8944,29577,10061,106,34,13,0,2,763
8945,8945,4079,84154,114,12,43,0,1,631
8946,8946,5246,28909,66,15,66,0,8,456
8947,8947,8583,53944,71,13,20,0,2,340
8948,8948,8161,32967,105,16,70,1,4,504
8949,8949,9800,32245,124,4,58,0,8,257
8950,8950,2773,73478,68,2,38,0,1,241
8951,8951,24826,67572,102,7,55,0,2,296
8952,8952,13840,29658,119,21,66,0,2,571
8953,8953,8646,25964,76,21,87,2,2,364
8954,8954,8973,69736,111,11,7,0,3,424
8955,8955,4607,17343,63,13,92,0,5,208
8956,8956,7462,70263,93,30,66,0,5,7
8957,8957,6600,88585,110,18,95,3,7,1011
8958,8958,2004,84421,66,16,35,4,1,316
8959,8959,3939,60021,99,12,28,0,1,882
8960,8960,3380,58109,86,9,6,0,1,412
8961,8961,4653,49661,70,1,4,1,4,585
8962,8962,22855,20832,65,8,32,0,2,56
8963,8963,4904,12902,139,3,51,0,1,667
8964,8964,5092,46922,64,34,12,0,3,403
8965,8965,5230,32630,66,26,40,0,3,202
8966,8966,13297,50631,112,19,12,4,2,784
8967,8967,2424,22590,67,7,61,0,1,85
8968,8968,38445,27398,125,4,71,1,2,600
8969,8969,5272,24423,67,5,62,0,6,321
8970,8970,4155,80140,62,8,20,0,7,446
8971,8971,4669,76157,116,15,80,0,1,556
8972,8972,7017,68037,103,29,91,0,6,741
8973,8973,5680,90353,70,3,64,0,7,72
8974,8974,5033,77031,125,17,17,0,1,600
8975,8975,6846,38166,95,13,20,0,5,456
8976,8976,22712,14119,67,4,53,0,2,68
8977,8977,7488,39602,64,15,59,0,2,307
8978,8978,8733,83210,110,0,25,0,3,528
8979,8979,20314,63209,102,20,28,2,2,207
8980,8980,17223,85378,107,7,4,0,2,513
8981,8981,6134,43875,78,18,33,0,5,289
8982,8982,3142,43285,83,35,77,0,1,265
8983,8983,7019,26806,63,32,19,0,2,302
8984,8984,2656,62777,67,34,32,0,1,101
8985,8985,4358,86001,109,4,27,1,1,523
8986,8986,15119,47725,63,10,66,0,2,142
8987,8987,2719,37703,70,11,51,0,1,83
8988,8988,7607,15717,104,3,62,0,3,638
8989,8989,8717,83846,74,22,94,3,2,355
8990,8990,6739,29478,93,34,32,0,9,13
8991,8991,7405,22044,65,35,70,0,2,10
8992,8992,4170,29462,107,28,23,1,1,513
8993,8993,8507,56704,71,33,50,0,2,84
8994,8994,2627,94962,67,10,48,4,1,321
8995,8995,18060,57882,115,1,61,0,2,552
8996,8996,4569,20118,124,32,75,0,1,250
8997,8997,2199,55138,62,29,72,0,1,297
8998,8998,7406,38169,62,18,82,0,2,71
8999,8999,8163,81359,85,9,37,3,2,790
9000,9000,5204,29406,68,33,79,0,6,326
9001,9001,5261,90217,66,14,88,1,5,316
9002,9002,22643,93011,113,17,12,0,2,281
9003,9003,8200,24814,69,31,48,0,2,331
9004,9004,5483,87777,68,16,1,0,7,257
9005,9005,4515,87517,112,1,28,1,1,802
9006,9006,4015,28088,102,8,61,0,1,489
9007,9007,3824,62530,95,35,28,0,1,61
9008,9008,11790,25251,66,13,43,0,2,316
9009,9009,8870,91580,73,14,52,0,2,290
9010,9010,8534,47325,107,0,92,0,6,64
9011,9011,7720,67332,192,3,10,0,1,921
9012,9012,28486,91871,102,5,3,0,2,346
9013,9013,4993,75090,63,10,67,1,7,101
9014,9014,6104,18690,80,10,63,0,5,18
9015,9015,5068,80846,65,9,32,0,9,227
9016,9016,2784,61807,70,0,96,0,1,104
9017,9017,15394,35822,197,25,79,0,7,1404
9018,9018,8610,72555,111,27,36,0,9,532
9019,9019,9816,37256,62,15,7,0,2,128
9020,9020,5218,21371,66,13,48,0,8,590
9021,9021,15083,26021,126,6,32,0,2,331
9022,9022,7814,51972,66,19,22,0,2,316
9023,9023,20096,92766,71,17,15,0,2,379
9024,9024,5439,65400,82,12,40,0,6,590
9025,9025,2872,57749,74,31,21,0,1,355
9026,9026,4529,64270,117,12,58,0,1,46
9027,9027,3891,31409,100,14,39,0,1,116
9028,9028,5297,23908,70,18,57,0,4,336
9029,9029,6768,77001,85,4,58,0,3,408
9030,9030,9386,42090,119,0,61,0,3,203
9031,9031,13864,73375,74,4,12,4,2,580
9032,9032,9640,30431,122,6,16,0,3,133
9033,9033,2463,99144,61,29,51,0,1,292
9034,9034,19237,35624,66,6,55,2,2,227
9035,9035,12880,24571,109,21,22,0,2,523
9036,9036,4594,39053,114,5,66,0,1,547
9037,9037,7492,39815,64,17,68,0,2,91
9038,9038,4776,73907,67,10,38,0,9,315
9039,9039,2545,81715,71,6,65,0,1,340
9040,9040,14435,70600,122,26,5,1,2,636
9041,9041,5332,68931,66,32,30,0,7,309
9042,9042,3861,93272,95,3,54,0,1,281
9043,9043,2520,73529,70,18,47,0,1,63
9044,9044,16548,81639,82,33,26,0,2,47
9045,9045,5137,93872,64,23,6,0,6,206
9046,9046,16547,46593,70,3,81,0,2,129
9047,9047,3211,16269,86,6,84,0,1,412
9048,9048,4351,74163,108,14,63,0,1,518
9049,9049,8105,38893,103,19,40,0,9,41
9050,9050,5007,51523,62,31,0,0,3,297
9051,9051,7765,56337,97,26,25,0,3,465
9052,9052,4679,21720,128,5,7,0,1,837
9053,9053,2397,22283,65,16,93,0,1,572
9054,9054,2692,92593,68,4,53,0,1,8
9055,9055,4642,79662,64,10,15,0,5,770
9056,9056,3097,66917,89,16,59,0,1,427
9057,9057,4556,46179,73,24,40,2,9,525
9058,9058,21639,64455,108,5,43,0,2,133
9059,9059,15120,20656,130,15,5,0,2,706
9060,9060,8512,61725,106,7,70,0,6,508
9061,9061,3940,92539,100,1,55,0,1,25
9062,9062,8652,65605,111,2,72,2,7,377
9063,9063,5479,38210,69,25,41,0,3,383
9064,9064,8608,21450,110,8,80,2,3,528
9065,9065,5074,66933,63,8,0,0,6,160
9066,9066,11537,63893,86,12,89,1,2,619
9067,9067,3705,84493,92,29,19,0,1,441
9068,9068,9942,67890,85,23,57,0,2,408
9069,9069,7956,22699,74,11,76,4,2,355
9070,9070,6451,30857,81,17,14,0,7,309
9071,9071,6715,21835,90,6,78,0,7,432
9072,9072,3071,47528,77,10,73,1,1,277
9073,9073,2725,36650,69,32,70,2,1,56
9074,9074,6753,44213,85,15,58,0,3,77
9075,9075,8178,29057,102,22,24,0,3,489
9076,9076,3871,23390,110,8,76,0,1,528
9077,9077,6297,77270,189,15,51,0,1,1823
9078,9078,3707,16476,101,29,25,0,1,313
9079,9079,5181,97131,64,5,80,0,6,307
9080,9080,10623,23540,96,11,16,0,2,460
9081,9081,16973,69497,142,30,31,0,2,92
9082,9082,4458,17622,65,1,36,1,3,312
9083,9083,17253,85327,124,8,85,0,2,928
9084,9084,8036,33867,112,7,42,0,9,806
9085,9085,4376,63774,111,1,63,1,1,60
9086,9086,5365,62808,66,33,37,0,4,211
9087,9087,4347,38223,112,27,18,2,1,537
9088,9088,29706,65163,128,15,37,0,2,1345
9089,9089,5608,81914,70,6,33,0,6,198
9090,9090,5008,49769,73,4,0,0,8,350
9091,9091,14616,25358,126,1,13,0,2,750
9092,9092,8196,21706,108,19,28,0,3,518
9093,9093,5830,71800,77,11,36,0,6,783
9094,9094,28393,38772,90,8,87,0,2,321
9095,9095,7188,24473,66,15,24,0,2,278
9096,9096,8609,79090,107,2,74,0,3,289
9097,9097,3545,90631,116,23,14,3,1,835
9098,9098,6314,66947,78,13,12,0,6,374
9099,9099,8875,69205,110,20,56,0,6,372
9100,9100,3054,65089,88,29,19,0,1,422
9101,9101,3744,76774,101,3,32,0,1,727
9102,9102,3013,21353,80,28,21,0,1,576
9103,9103,11631,49953,152,8,94,0,7,1082
9104,9104,9618,80536,119,5,83,0,3,53
9105,9105,11814,41004,102,15,26,3,2,489
9106,9106,2966,31283,81,14,75,0,1,388
9107,9107,12101,33333,112,28,30,0,2,1252
9108,9108,3289,21947,83,17,66,0,1,366
9109,9109,13869,28432,118,1,59,0,2,612
9110,9110,6743,40937,61,2,76,0,2,292
9111,9111,7679,12677,101,21,18,0,9,500
9112,9112,8444,76352,109,17,9,2,4,501
9113,9113,8432,21052,111,12,55,0,5,453
9114,9114,3409,85023,85,4,69,0,1,408
9115,9115,6186,37138,83,12,1,2,9,417
9116,9116,5333,55674,66,14,95,0,3,81
9117,9117,7218,32312,61,29,31,3,2,276
9118,9118,3021,22779,84,26,37,0,1,700
9119,9119,20534,39706,93,24,25,0,2,669
9120,9120,9628,71269,80,28,85,0,2,350
9121,9121,4868,31447,121,12,16,0,1,580
9122,9122,6273,18577,86,21,76,0,6,412
9123,9123,3339,59974,94,20,53,0,1,863
9124,9124,14567,31092,148,8,18,0,2,710
9125,9125,9429,75638,83,6,52,4,2,108
9126,9126,8237,48866,103,5,76,0,3,494
9127,9127,2867,23376,78,19,18,0,1,374
9128,9128,6446,43478,80,27,79,0,9,384
9129,9129,31920,58542,114,29,82,0,2,129
9130,9130,5032,30735,63,4,43,0,7,307
9131,9131,2229,76709,61,27,57,0,1,292
9132,9132,7263,86732,180,0,95,0,1,204
9133,9133,7035,77235,87,2,68,0,5,310
9134,9134,5893,86498,74,13,13,1,5,8
9135,9135,2480,93573,65,1,60,0,1,328
9136,9136,10213,39719,131,1,57,0,3,628
9137,9137,10208,35482,129,21,59,0,3,619
9138,9138,4763,14957,66,24,68,0,8,316
9139,9139,8099,14514,112,19,42,0,6,438
9140,9140,7996,70061,99,2,57,0,3,699
9141,9141,21850,51056,78,27,86,0,2,95
9142,9142,2875,84768,72,6,31,0,1,110
9143,9143,2374,48911,61,15,6,0,1,292
9144,9144,5553,61601,92,15,64,0,9,662
9145,9145,3508,20978,98,19,96,1,1,1176
9146,9146,6371,23797,81,10,57,0,3,388
9147,9147,6568,25876,83,29,46,0,3,398
9148,9148,10963,55687,276,3,91,3,1,1324
9149,9149,4314,42475,64,16,42,1,5,460
9150,9150,2619,78618,66,7,56,0,1,225
9151,9151,3652,16747,95,22,80,0,1,456
9152,9152,17732,42191,74,2,43,1,2,68
9153,9153,9657,55323,131,34,61,0,9,628
9154,9154,2308,62533,68,9,34,0,1,489
9155,9155,2776,30893,70,25,13,0,1,85
9156,9156,20090,27978,66,16,19,1,2,252
9157,9157,2829,25317,71,15,97,0,1,50
9158,9158,2359,19864,63,22,96,0,1,352
9159,9159,36860,22854,122,28,53,0,2,878
9160,9160,3644,82477,90,1,69,0,1,432
9161,9161,5044,59292,64,14,92,0,4,218
9162,9162,2775,29051,73,31,79,0,1,153
9163,9163,22093,24193,185,26,79,0,2,785
9164,9164,4652,69937,63,0,23,0,7,151
9165,9165,8646,64125,108,3,44,0,3,369
9166,9166,7708,71134,98,21,95,3,8,196
9167,9167,2702,46370,68,28,86,1,1,326
9168,9168,40224,48587,111,7,14,0,2,532
9169,9169,2833,45360,73,16,71,0,1,350
9170,9170,4726,13037,124,28,49,0,1,839
9171,9171,6102,42800,153,4,11,1,1,734
9172,9172,5395,44047,137,12,38,0,1,969
9173,9173,7399,11379,101,28,34,0,6,337
9174,9174,8177,54695,103,6,94,0,5,494
9175,9175,2749,71445,70,6,95,2,1,336
9176,9176,8042,55411,100,24,53,0,4,259
9177,9177,5785,31320,72,30,95,0,5,293
9178,9178,4531,38269,126,19,39,0,1,907
9179,9179,5062,57388,72,22,58,0,5,345
9180,9180,8845,45600,113,6,96,0,3,617
9181,9181,15182,53863,63,12,30,0,2,105
9182,9182,7851,32225,66,23,90,0,2,316
9183,9183,5408,80192,67,22,24,0,7,95
9184,9184,21240,88934,190,7,45,0,2,1368
9185,9185,2499,28264,63,22,9,0,1,364
9186,9186,8485,32607,111,27,79,1,8,532
9187,9187,2292,73041,64,18,30,0,1,460
9188,9188,6843,22117,66,18,21,0,2,478
9189,9189,2630,28582,78,14,23,1,1,374
9190,9190,7928,84482,72,7,75,0,2,345
9191,9191,3982,32191,113,14,77,0,1,542
9192,9192,5551,36918,76,28,77,3,3,364
9193,9193,15512,39794,133,0,7,0,2,638
9194,9194,2472,62006,61,31,96,0,1,292
9195,9195,5797,69276,74,14,22,2,8,201
9196,9196,10934,47170,139,4,57,0,3,667
9197,9197,8084,60662,68,10,38,0,2,326
9198,9198,2993,23277,77,14,68,2,1,369
9199,9199,5701,41154,72,6,7,1,8,345
9200,9200,2409,59665,62,33,3,1,1,167
9201,9201,25805,22711,82,8,74,0,2,393
9202,9202,38445,27398,125,4,71,1,2,600
9203,9203,8072,30584,68,10,37,0,2,51
9204,9204,2899,33738,74,6,50,1,1,304
9205,9205,2877,32807,73,10,10,0,1,350
9206,9206,8010,52009,68,20,29,0,2,250
9207,9207,2678,72450,66,21,58,0,1,84
9208,9208,3329,75556,84,24,78,0,1,498
9209,9209,6782,26116,85,6,58,0,3,612
9210,9210,5175,94113,71,0,26,0,9,340
9211,9211,7690,55843,64,3,80,0,2,307
9212,9212,5113,94415,127,6,53,1,1,492
9213,9213,2570,47160,72,0,93,3,1,345
9214,9214,4059,11621,108,4,98,0,1,518
9215,9215,4692,80461,69,31,89,0,5,506
9216,9216,4591,83297,113,30,28,0,1,542
9217,9217,3703,21975,95,28,63,0,1,456
9218,9218,5639,73168,70,21,50,0,3,425
9219,9219,5363,64324,67,7,67,0,3,321
9220,9220,7704,49088,97,4,46,0,3,698
9221,9221,6375,98118,83,28,68,3,3,398
9222,9222,4254,11904,61,34,11,2,3,292
9223,9223,10010,66371,125,2,75,0,5,43
9224,9224,5107,35625,65,10,56,1,3,288
9225,9225,2590,22398,67,23,76,2,1,321
9226,9226,15531,95340,198,5,84,2,3,808
9227,9227,3837,21880,97,29,37,0,1,424
9228,9228,7705,25290,66,0,4,0,2,382
9229,9229,3768,43412,94,33,38,0,1,509
9230,9230,5457,94731,67,23,65,0,4,321
9231,9231,10391,81439,90,25,40,1,2,108
9232,9232,11315,11885,101,18,39,0,2,484
9233,9233,7344,64371,181,4,50,0,1,868
9234,9234,4023,41833,103,28,43,0,1,643
9235,9235,13197,16076,68,19,2,3,2,326
9236,9236,6238,15982,90,25,63,2,7,134
9237,9237,27666,61886,87,3,49,0,2,417
9238,9238,2707,51455,67,16,85,0,1,11
9239,9239,4650,28215,65,15,26,0,3,468
9240,9240,5447,55483,70,26,46,0,3,230
9241,9241,2848,72124,81,26,58,0,1,583
9242,9242,8986,66267,111,23,95,0,3,1093
9243,9243,2541,40432,71,12,37,0,1,511
9244,9244,18690,82026,68,6,94,0,2,326
9245,9245,4428,18263,117,1,18,0,1,758
9246,9246,2763,56274,69,32,5,0,1,384
9247,9247,2594,51721,70,17,47,1,1,494
9248,9248,7824,64543,65,1,84,0,2,200
9249,9249,7668,92456,95,8,3,0,4,456
9250,9250,3596,30694,91,22,23,1,1,436
9251,9251,2480,29444,63,5,84,0,1,302
9252,9252,2248,24910,63,7,63,1,1,347
9253,9253,9638,35230,61,27,2,1,2,16
9254,9254,5375,91724,80,13,57,1,4,749
9255,9255,7542,43273,111,7,25,0,3,1186
9256,9256,30313,67117,85,10,38,0,2,329
9257,9257,5979,57693,76,16,56,0,3,547
9258,9258,9472,75888,131,4,49,0,9,628
9259,9259,16301,19614,85,21,32,0,2,574
9260,9260,5907,14314,81,27,47,0,8,390
9261,9261,30647,56153,105,8,29,0,2,1212
9262,9262,4416,61953,113,5,63,0,1,497
9263,9263,5510,61401,69,8,77,0,3,144
9264,9264,4865,21498,63,23,72,0,9,302
9265,9265,12765,15229,117,13,47,0,2,842
9266,9266,8657,68727,72,15,49,0,2,171
9267,9267,9079,20290,113,6,75,0,3,766
9268,9268,8317,64367,104,29,14,0,9,96
9269,9269,8396,47593,72,33,52,0,2,344
9270,9270,2776,31360,77,6,36,0,1,554
9271,9271,5657,77229,152,12,89,0,1,729
9272,9272,6503,22081,84,1,9,0,6,451
9273,9273,6674,22474,189,3,14,0,1,1737
9274,9274,4103,82427,102,24,5,0,1,489
9275,9275,2759,92296,69,4,65,0,1,331
9276,9276,5645,44162,71,27,16,0,7,160
9277,9277,4629,89480,70,23,32,0,7,754
9278,9278,5350,41336,68,33,25,0,5,263
9279,9279,4802,29809,61,13,17,0,9,365
9280,9280,20215,77058,63,16,42,0,2,119
9281,9281,5879,85857,73,3,19,0,6,100
9282,9282,8092,50825,102,3,46,0,3,369
9283,9283,13111,67197,111,2,9,0,2,147
9284,9284,6516,69015,175,12,60,0,1,1221
9285,9285,5737,68946,71,15,31,0,8,309
9286,9286,2331,27398,68,4,39,1,1,326
9287,9287,11030,35773,93,25,89,0,2,446
9288,9288,6552,56188,86,20,52,3,3,175
9289,9289,8679,55842,109,4,26,0,3,703
9290,9290,2510,19486,70,25,30,0,1,522
9291,9291,17367,66245,145,5,58,0,2,181
9292,9292,5314,66467,66,17,65,0,3,294
9293,9293,50568,82081,249,1,62,0,2,753
9294,9294,14708,36670,189,30,44,0,3,907
9295,9295,5300,26585,69,26,23,0,4,308
9296,9296,7434,51408,62,11,92,0,2,297
9297,9297,4582,19065,61,28,29,0,7,292
9298,9298,4661,24220,68,0,48,1,5,489
9299,9299,10461,81247,155,23,62,0,5,1116
9300,9300,2722,17576,71,29,70,0,1,398
9301,9301,7857,81991,104,12,7,0,3,499
9302,9302,4598,51523,116,11,20,0,1,738
9303,9303,17435,54105,73,21,15,0,2,350
9304,9304,2981,80590,74,26,3,0,1,97
9305,9305,3049,60463,90,14,36,0,1,432
9306,9306,4506,90423,66,0,10,0,9,316
9307,9307,2722,17576,71,29,70,0,1,398
9308,9308,3819,81202,111,29,76,0,1,799
9309,9309,2530,37811,63,25,14,0,1,365
9310,9310,5147,33171,65,27,17,0,3,236
9311,9311,4512,42817,125,6,44,0,1,900
9312,9312,27420,27731,112,23,20,0,2,537
9313,9313,6198,24053,87,33,53,1,7,624
9314,9314,19160,22705,239,19,59,0,7,1294
9315,9315,9807,55391,135,12,48,0,4,970
9316,9316,5012,48328,63,22,12,0,7,108
9317,9317,4652,22887,63,21,23,0,7,151
9318,9318,5292,67899,66,5,31,1,6,316
9319,9319,8044,68849,67,9,67,0,2,252
9320,9320,4674,35830,118,4,50,1,1,597
9321,9321,2399,19112,62,16,32,3,1,259
9322,9322,7582,64801,64,23,19,0,2,268
9323,9323,2759,92296,69,4,65,0,1,331
9324,9324,1904,81814,63,22,7,3,1,302
9325,9325,9036,89382,112,2,61,0,3,573
9326,9326,38320,45277,191,19,0,0,2,916
9327,9327,5122,58206,64,2,56,0,3,454
9328,9328,6907,42790,87,10,74,0,3,290
9329,9329,6089,21832,84,29,39,0,3,403
9330,9330,8193,54840,72,18,59,3,2,468
9331,9331,2544,91169,65,31,50,1,1,139
9332,9332,5228,92472,65,0,3,0,3,240
9333,9333,8927,96768,111,6,65,2,3,2
9334,9334,3746,70342,96,3,99,1,1,685
9335,9335,5494,89205,68,28,86,0,6,165
9336,9336,25253,44096,72,28,65,1,2,345
9337,9337,5639,73168,70,21,50,0,3,425
9338,9338,8083,88418,116,7,23,0,8,820
9339,9339,5398,73775,67,14,51,0,3,321
9340,9340,5165,14762,72,6,66,0,5,518
9341,9341,3124,81285,81,5,2,0,1,441
9342,9342,28328,20799,111,20,28,0,2,388
9343,9343,2573,29500,67,14,72,0,1,321
9344,9344,24186,32989,102,25,12,0,2,489
9345,9345,4864,37406,122,23,38,1,1,1134
9346,9346,4228,77853,106,12,76,0,1,165
9347,9347,15023,28262,192,22,77,0,3,921
9348,9348,5841,38760,79,17,4,0,3,379
9349,9349,5811,83318,72,21,58,0,3,345
9350,9350,7231,67276,61,7,74,0,2,181
9351,9351,5126,85522,64,1,56,0,3,165
9352,9352,8802,96390,73,17,47,0,2,316
9353,9353,3580,75333,90,15,44,1,1,289
9354,9354,2914,37803,74,26,51,0,1,355
9355,9355,2724,95737,70,21,70,0,1,405
9356,9356,7258,60969,61,9,5,0,2,146
9357,9357,3218,68776,80,28,78,0,1,87
9358,9358,13083,73060,108,17,78,0,2,518
9359,9359,10901,72257,90,7,61,0,2,408
9360,9360,6187,13565,88,23,25,0,6,633
9361,9361,3398,39490,101,4,60,0,1,1183
9362,9362,9700,92501,138,23,54,0,3,993
9363,9363,6627,90751,82,2,22,1,8,315
9364,9364,2598,62566,65,4,3,1,1,48
9365,9365,8714,87905,118,14,64,0,4,566
9366,9366,2496,49136,64,7,95,0,1,307
9367,9367,8737,61281,110,7,16,0,7,79
9368,9368,3567,49001,102,28,11,0,1,660
9369,9369,3256,71403,89,17,56,0,1,491
9370,9370,2471,58279,70,32,14,0,1,504
9371,9371,5469,67099,69,11,24,0,6,22
9372,9372,8382,25998,71,16,38,0,2,791
9373,9373,8209,66037,69,2,83,0,2,69
9374,9374,4981,33176,63,22,75,0,3,302
9375,9375,5686,26409,71,30,70,0,5,475
9376,9376,10552,77627,88,14,38,0,2,205
9377,9377,5905,59848,73,5,98,1,3,131
9378,9378,4144,64478,103,30,92,0,1,8
9379,9379,4219,62396,107,24,52,0,1,693
9380,9380,4386,10621,67,28,22,0,5,321
9381,9381,9419,87840,118,22,42,1,3,161
9382,9382,12913,62448,107,0,11,0,2,513
9383,9383,10209,36568,128,28,34,0,6,978
9384,9384,2818,88816,70,33,9,0,1,164
9385,9385,2595,27734,65,12,86,0,1,193
9386,9386,9718,63402,65,12,46,0,2,312
9387,9387,10759,40116,97,12,24,0,2,465
9388,9388,21768,35124,137,18,46,0,2,986
9389,9389,2661,35503,67,14,95,0,1,216
9390,9390,5227,94246,72,20,12,0,6,518
9391,9391,5811,68443,79,10,22,0,8,304
9392,9392,7948,23916,68,33,86,0,2,481
9393,9393,5479,38210,69,25,41,0,3,383
9394,9394,16710,73049,139,3,42,0,2,284
9395,9395,2757,50414,69,25,34,0,1,331
9396,9396,3044,17489,85,31,28,0,1,587
9397,9397,6913,26714,64,17,7,1,2,307
9398,9398,6656,26628,85,15,28,0,6,408
9399,9399,10090,97238,126,6,91,0,3,604
9400,9400,5009,87153,68,21,69,0,7,326
9401,9401,5018,74423,62,31,10,0,5,50
9402,9402,7993,39448,103,10,14,3,5,66
9403,9403,14635,22740,139,5,56,0,2,667
9404,9404,13623,67060,126,1,85,4,2,339
9405,9405,4362,58842,110,6,74,0,1,528
9406,9406,5442,25884,69,18,36,3,9,292
9407,9407,4035,55407,101,30,68,1,1,275
9408,9408,4876,22236,62,3,45,0,4,409
9409,9409,9546,15406,124,7,40,0,3,892
9410,9410,7911,43916,68,10,59,2,2,326
9411,9411,4270,24947,122,27,2,0,1,725
9412,9412,2659,24495,70,29,65,0,1,336
9413,9413,5548,67798,69,1,78,0,9,331
9414,9414,5503,59932,71,16,77,1,3,116
9415,9415,3056,34317,78,6,32,2,1,263
9416,9416,3909,40361,98,3,98,0,1,71
9417,9417,13862,96950,115,20,74,0,2,633
9418,9418,4017,40614,118,23,54,0,1,959
9419,9419,5660,59586,72,6,70,0,3,91
9420,9420,2991,35605,74,0,95,0,1,355
9421,9421,2345,51397,61,20,61,0,1,292
9422,9422,4794,46143,122,15,85,0,1,223
9423,9423,2869,13393,73,31,11,0,1,34
9424,9424,7584,87473,95,28,7,0,8,448
9425,9425,6511,10273,91,24,28,0,8,655
9426,9426,2213,72218,63,0,66,0,1,305
9427,9427,4091,38692,102,16,8,0,1,502
9428,9428,3293,25990,94,3,40,0,1,676
9429,9429,2712,58508,69,32,11,0,1,57
9430,9430,7258,88082,61,10,45,1,2,218
9431,9431,5729,92254,70,7,94,0,7,245
9432,9432,7072,90551,61,28,4,4,2,374
9433,9433,16510,31356,68,25,13,0,2,326
9434,9434,7783,48689,191,15,18,0,1,985
9435,9435,8079,13050,102,1,77,0,6,734
9436,9436,29706,93061,128,18,37,0,2,1345
9437,9437,3436,30817,88,25,43,0,1,91
9438,9438,15860,77018,136,10,41,0,2,46
9439,9439,5520,26129,70,4,38,0,3,419
9440,9440,9000,28108,114,6,27,0,3,547
9441,9441,8719,59763,73,4,31,0,2,350
9442,9442,6826,90881,68,13,26,0,2,489
9443,9443,2504,66081,64,31,92,1,1,42
9444,9444,2119,18287,61,6,56,4,1,292
9445,9445,15503,29932,64,34,5,0,2,319
9446,9446,12010,23182,119,3,24,0,2,856
9447,9447,5505,86132,68,30,10,0,3,301
9448,9448,5068,31475,64,6,3,1,3,22
9449,9449,8476,74001,108,3,62,3,7,254
9450,9450,4118,69379,103,2,79,0,1,494
9451,9451,4160,96263,103,5,5,0,1,1
9452,9452,2457,29486,62,19,73,0,1,7
9453,9453,8717,36645,112,21,50,0,7,614
9454,9454,8896,26201,112,4,48,0,8,168
9455,9455,9061,90198,65,19,87,0,2,413
9456,9456,4282,40864,109,16,70,1,1,166
9457,9457,4692,30660,64,20,13,0,4,137
9458,9458,9810,31777,131,15,90,0,8,628
9459,9459,7385,54289,62,32,13,0,2,430
9460,9460,8485,16777,244,10,99,0,1,1756
9461,9461,9438,86946,118,13,14,0,7,340
9462,9462,6386,23751,82,4,9,1,7,586
9463,9463,2397,22283,65,16,93,0,1,572
9464,9464,8614,64220,107,3,86,0,7,48
9465,9465,4456,29550,114,16,70,1,1,118
9466,9466,8265,40466,77,17,41,0,2,554
9467,9467,6019,68658,77,7,60,0,8,296
9468,9468,4849,36413,61,21,76,0,3,153
9469,9469,15320,81955,126,3,21,0,2,720
9470,9470,6714,89171,93,8,42,1,3,604
9471,9471,5498,33191,70,9,80,0,9,443
9472,9472,8982,43490,114,24,63,4,6,174
9473,9473,5599,59816,73,1,60,0,5,350
9474,9474,5504,22198,73,18,45,0,5,350
9475,9475,14917,10990,190,1,36,0,3,1368
9476,9476,9772,59325,83,20,76,0,2,81
9477,9477,3237,60244,83,3,72,3,1,326
9478,9478,6457,37548,81,12,9,0,3,160
9479,9479,8433,57961,72,12,64,0,2,38
9480,9480,5912,72208,73,3,84,0,8,350
9481,9481,4903,76247,66,19,29,0,8,469
9482,9482,2227,27972,61,7,38,0,1,292
9483,9483,4013,56586,100,33,86,0,1,121
9484,9484,7870,75740,98,8,42,0,3,46
9485,9485,2780,88704,69,16,78,0,1,259
9486,9486,5512,45971,138,15,91,0,1,139
9487,9487,5271,13215,74,30,17,1,3,443
9488,9488,2675,55479,68,5,7,1,1,117
9489,9489,4715,99261,64,28,43,0,7,345
9490,9490,6712,44891,83,12,75,0,6,74
9491,9491,5414,26893,68,1,31,0,5,68
9492,9492,2396,26222,62,23,18,0,1,297
9493,9493,3360,75216,84,9,39,0,1,65
9494,9494,4882,80604,61,22,86,0,3,255
